nombre_sensor,fecha,lectura
Acelerómetro 1,2008-01-01 00:43:36,0.0155
Acelerómetro 1,2008-01-01 00:43:37,0.006030000000000002
Acelerómetro 1,2008-01-01 00:43:38,0.013229999999999994
Acelerómetro 1,2008-01-01 00:43:39,0.0071600000000000006
Acelerómetro 1,2008-01-01 00:43:40,0.011039999999999996
Acelerómetro 1,2008-01-01 00:43:41,0.00446
Acelerómetro 1,2008-01-01 00:43:42,0.014409999999999994
Acelerómetro 1,2008-01-01 00:43:43,0.0009299999999999992
Acelerómetro 1,2008-01-01 00:43:44,0.019419999999999996
Acelerómetro 1,2008-01-01 00:43:45,0.00494
Acelerómetro 1,2008-01-01 00:43:46,0.012180000000000007
Acelerómetro 1,2008-01-01 00:43:47,0.005980000000000002
Acelerómetro 1,2008-01-01 00:43:48,0.015629999999999998
Acelerómetro 1,2008-01-01 00:43:49,-0.0003000000000000001
Acelerómetro 1,2008-01-01 00:43:50,0.01267
Acelerómetro 1,2008-01-01 00:43:51,0.007020000000000001
Acelerómetro 1,2008-01-01 00:43:52,0.012110000000000004
Acelerómetro 1,2008-01-01 00:43:53,0.012720000000000002
Acelerómetro 1,2008-01-01 00:43:54,0.010070000000000006
Acelerómetro 1,2008-01-01 00:43:55,0.012760000000000002
Acelerómetro 1,2008-01-01 00:43:56,0.007590000000000002
Acelerómetro 1,2008-01-01 00:43:57,0.009230000000000004
Acelerómetro 1,2008-01-01 00:43:58,0.01083
Acelerómetro 1,2008-01-01 00:43:59,0.007689999999999999
Acelerómetro 1,2008-01-01 00:44:00,0.01435
Acelerómetro 1,2008-01-01 00:44:01,0.005790000000000001
Acelerómetro 1,2008-01-01 00:44:02,0.007990000000000004
Acelerómetro 1,2008-01-01 00:44:03,0.009420000000000005
Acelerómetro 1,2008-01-01 00:44:04,0.017539999999999997
Acelerómetro 1,2008-01-01 00:44:05,0.00529
Acelerómetro 1,2008-01-01 00:44:06,0.014539999999999997
Acelerómetro 1,2008-01-01 00:44:07,0.004149999999999998
Acelerómetro 1,2008-01-01 00:44:08,0.01333
Acelerómetro 1,2008-01-01 00:44:09,0.006910000000000003
Acelerómetro 1,2008-01-01 00:44:10,0.013860000000000004
Acelerómetro 1,2008-01-01 00:44:11,0.00439
Acelerómetro 1,2008-01-01 00:44:12,0.013460000000000005
Acelerómetro 1,2008-01-01 00:44:13,0.008100000000000003
Acelerómetro 1,2008-01-01 00:44:14,0.010090000000000003
Acelerómetro 1,2008-01-01 00:44:15,0.01228
Acelerómetro 1,2008-01-01 00:44:16,0.008280000000000003
Acelerómetro 1,2008-01-01 00:44:17,0.01897999999999999
Acelerómetro 1,2008-01-01 00:44:18,0.007340000000000001
Acelerómetro 1,2008-01-01 00:44:19,0.012620000000000003
Acelerómetro 1,2008-01-01 00:44:20,0.0036099999999999986
Acelerómetro 1,2008-01-01 00:44:21,0.01602
Acelerómetro 1,2008-01-01 00:44:22,0.003869999999999999
Acelerómetro 1,2008-01-01 00:44:23,0.011550000000000003
Acelerómetro 1,2008-01-01 00:44:24,0.004740000000000001
Acelerómetro 1,2008-01-01 00:44:25,0.009690000000000002
Acelerómetro 1,2008-01-01 00:44:26,0.013090000000000008
Acelerómetro 1,2008-01-01 00:44:27,0.007010000000000001
Acelerómetro 1,2008-01-01 00:44:28,0.010240000000000006
Acelerómetro 1,2008-01-01 00:44:29,0.013460000000000007
Acelerómetro 1,2008-01-01 00:44:30,0.014020000000000001
Acelerómetro 1,2008-01-01 00:44:31,0.011680000000000001
Acelerómetro 1,2008-01-01 00:44:32,0.012610000000000003
Acelerómetro 1,2008-01-01 00:44:33,0.005889999999999999
Acelerómetro 1,2008-01-01 00:44:34,0.014400000000000007
Acelerómetro 1,2008-01-01 00:44:35,0.00499
Acelerómetro 1,2008-01-01 00:44:36,0.009019999999999999
Acelerómetro 1,2008-01-01 00:44:37,0.01213
Acelerómetro 1,2008-01-01 00:44:38,0.012789999999999998
Acelerómetro 1,2008-01-01 00:44:39,0.011180000000000002
Acelerómetro 1,2008-01-01 00:44:40,0.013339999999999998
Acelerómetro 1,2008-01-01 00:44:41,0.009860000000000002
Acelerómetro 1,2008-01-01 00:44:42,0.004860000000000003
Acelerómetro 1,2008-01-01 00:44:43,0.01403
Acelerómetro 1,2008-01-01 00:44:44,0.0056399999999999974
Acelerómetro 1,2008-01-01 00:44:45,0.005649999999999999
Acelerómetro 1,2008-01-01 00:44:46,0.007580000000000009
Acelerómetro 1,2008-01-01 00:44:47,0.012809999999999983
Acelerómetro 1,2008-01-01 00:44:48,0.015409999999999997
Acelerómetro 1,2008-01-01 00:44:49,0.013559999999999996
Acelerómetro 1,2008-01-01 00:44:50,0.011070000000000002
Acelerómetro 1,2008-01-01 00:44:51,0.013990000000000002
Acelerómetro 1,2008-01-01 00:44:52,0.01655
Acelerómetro 1,2008-01-01 00:44:53,0.002880000000000001
Acelerómetro 1,2008-01-01 00:44:54,0.01698
Acelerómetro 1,2008-01-01 00:44:55,0.0034599999999999974
Acelerómetro 1,2008-01-01 00:44:56,0.010590000000000002
Acelerómetro 1,2008-01-01 00:44:57,0.0031600000000000018
Acelerómetro 1,2008-01-01 00:44:58,0.010740000000000005
